Id,PID,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,zoning_C,zoning_FV,zoning_I,zoning_RH,zoning_RL,zoning_RM,street_Pave,land_countour_HLS,land_countour_Low,land_countour_Lvl,lot_conf_CulDSac,lot_conf_FR2,lot_conf_FR3,lot_conf_Inside,neigh_Blueste,neigh_BrDale,neigh_BrkSide,neigh_ClearCr,neigh_CollgCr,neigh_Crawfor,neigh_Edwards,neigh_Gilbert,neigh_Greens,neigh_GrnHill,neigh_IDOTRR,neigh_Landmrk,neigh_MeadowV,neigh_Mitchel,neigh_NAmes,neigh_NPkVill,neigh_NWAmes,neigh_NoRidge,neigh_NridgHt,neigh_OldTown,neigh_SWISU,neigh_Sawyer,neigh_SawyerW,neigh_Somerst,neigh_StoneBr,neigh_Timber,neigh_Veenker,cond1_Feedr,cond1_Norm,cond1_PosA,cond1_PosN,cond1_RRAe,cond1_RRAn,cond1_RRNe,cond1_RRNn,cond2_Feedr,cond2_Norm,cond2_PosA,cond2_PosN,cond2_RRAe,cond2_RRAn,cond2_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,hse_style_1.5Unf,hse_style_1Story,hse_style_2.5Fin,hse_style_2.5Unf,hse_style_2Story,hse_style_SFoyer,hse_style_SLvl,rf_style_Gable,rf_style_Gambrel,rf_style_Hip,rf_style_Mansard,rf_style_Shed,rf_mat_Membran,rf_mat_Metal,rf_mat_Roll,rf_mat_Tar&Grv,rf_mat_WdShake,rf_mat_WdShngl,ext1st_AsphShn,ext1st_BrkComm,ext1st_BrkFace,ext1st_CBlock,ext1st_CemntBd,ext1st_HdBoard,ext1st_ImStucc,ext1st_MetalSd,ext1st_Plywood,ext1st_PreCast,ext1st_Stone,ext1st_Stucco,ext1st_VinylSd,ext1st_Wd Sdng,ext1st_WdShing,ext2nd_AsphShn,ext2nd_Brk Cmn,ext2nd_BrkFace,ext2nd_CBlock,ext2nd_CmentBd,ext2nd_HdBoard,ext2nd_ImStucc,ext2nd_MetalSd,ext2nd_Other,ext2nd_Plywood,ext2nd_PreCast,ext2nd_Stone,ext2nd_Stucco,ext2nd_VinylSd,ext2nd_Wd Sdng,ext2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_CBlock,mas_vnr_type_NA,mas_vnr_type_None,mas_vnr_type_Stone,found_CBlock,found_PConc,found_Slab,found_Stone,found_Wood,heat_GasA,heat_GasW,heat_Grav,heat_OthW,heat_Wall,ctrl_air_Y,gar_type_Attchd,gar_type_Basment,gar_type_BuiltIn,gar_type_CarPort,gar_type_Detchd,gar_type_NA,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_VWD,sale_type_WD ,New_Gar_Feat,New_Bsmt_Feat,New_Ovr_Kit_Feat,Exter Qual,1st Flr SF,New_Gar_Feat^2,New_Gar_Feat New_Bsmt_Feat,New_Gar_Feat New_Ovr_Kit_Feat,New_Gar_Feat Exter Qual,New_Gar_Feat 1st Flr SF,New_Bsmt_Feat^2,New_Bsmt_Feat New_Ovr_Kit_Feat,New_Bsmt_Feat Exter Qual,New_Bsmt_Feat 1st Flr SF,New_Ovr_Kit_Feat^2,New_Ovr_Kit_Feat Exter Qual,New_Ovr_Kit_Feat 1st Flr SF,Exter Qual^2,Exter Qual 1st Flr SF,1st Flr SF^2,SalePrice
1044,527451290,160,21.0,1680,3,3,2,6,5,1971,1971,232.0,3,3,3,0,5,387.0,1,0.0,96.0,483.0,3,4,504,0,987,0.0,0.0,1,1,2,1,3,4,7,0,0,1971.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,7,2008,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1584.0,2898.0,13818.0,3.0,483.0,2509056.0,4590432.0,21887712.0,4752.0,765072.0,8398404.0,40044564.0,8694.0,1399734.0,190937124.0,41454.0,6674094.0,9.0,1449.0,233289.0,85400
2752,906380150,20,64.0,7488,2,3,2,7,5,2005,2005,0.0,3,4,3,2,6,393.0,1,0.0,815.0,1208.0,5,4,0,0,1208,0.0,0.0,2,0,2,1,4,6,7,0,0,2005.0,2,2.0,632.0,3,3,2,105,58,0,0,0,0,0,2,2006,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3792.0,8456.0,19328.0,4.0,1208.0,14379264.0,32065152.0,73291776.0,15168.0,4580736.0,71503936.0,163437568.0,33824.0,10214848.0,373571584.0,77312.0,23348224.0,16.0,4832.0,1459264.0,183600
807,906226060,70,120.0,26400,3,3,2,5,7,1880,2007,0.0,3,0,0,0,0,0.0,0,0.0,0.0,0.0,5,4,728,0,2016,0.0,0.0,1,0,4,1,3,7,4,1,3,1900.0,1,2.0,576.0,3,3,1,0,0,0,0,0,0,0,6,2009,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3456.0,0.0,30240.0,4.0,1288.0,11943936.0,0.0,104509440.0,13824.0,4451328.0,0.0,0.0,0.0,0.0,914457600.0,120960.0,38949120.0,16.0,5152.0,1658944.0,131000
1177,533236070,160,24.0,2645,3,3,2,8,5,1999,2000,456.0,3,4,3,0,6,813.0,1,0.0,147.0,960.0,5,4,645,0,1607,1.0,0.0,2,1,3,1,4,7,7,0,0,2000.0,1,2.0,480.0,3,3,2,169,0,0,0,0,0,0,12,2008,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2880.0,6720.0,27319.0,4.0,962.0,8294400.0,19353600.0,78678720.0,11520.0,2770560.0,45158400.0,183583680.0,26880.0,6464640.0,746327761.0,109276.0,26280878.0,16.0,3848.0,925444.0,200000
1480,907418040,20,74.0,9627,3,3,2,7,5,2007,2007,0.0,3,4,3,2,6,24.0,1,0.0,1327.0,1351.0,5,4,0,0,1361,0.0,0.0,2,0,3,1,4,6,7,0,0,2007.0,2,2.0,610.0,3,3,2,0,50,0,0,0,0,0,6,2008,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3660.0,9457.0,21776.0,4.0,1361.0,13395600.0,34612620.0,79700160.0,14640.0,4981260.0,89434849.0,205935632.0,37828.0,12870977.0,474194176.0,87104.0,29637136.0,16.0,5444.0,1852321.0,193000
324,923202105,20,93.0,10114,3,3,2,5,5,2004,2005,0.0,3,5,3,2,1,0.0,1,0.0,1430.0,1430.0,5,4,0,0,1430,0.0,0.0,2,0,3,1,4,7,7,0,0,2004.0,2,2.0,624.0,3,3,2,0,0,0,0,0,0,0,3,2010,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3744.0,11440.0,20020.0,3.0,1430.0,14017536.0,42831360.0,74954880.0,11232.0,5353920.0,130873600.0,229028800.0,34320.0,16359200.0,400800400.0,60060.0,28628600.0,9.0,4290.0,2044900.0,173500
1311,902301140,70,34.0,4571,3,3,2,5,5,1916,1950,0.0,3,3,3,0,1,0.0,1,0.0,624.0,624.0,2,4,720,0,1344,0.0,0.0,1,0,4,1,3,7,7,0,0,1916.0,1,3.0,513.0,2,2,2,0,0,96,0,0,0,0,5,2008,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2052.0,3744.0,17472.0,3.0,624.0,4210704.0,7682688.0,35852544.0,6156.0,1280448.0,14017536.0,65415168.0,11232.0,2336256.0,305270784.0,52416.0,10902528.0,9.0,1872.0,389376.0,98000
770,905101490,20,80.0,8816,3,3,2,5,6,1963,1963,0.0,3,3,3,0,3,651.0,1,0.0,470.0,1121.0,3,4,0,0,1121,1.0,0.0,1,0,3,1,3,5,7,0,0,1963.0,1,2.0,480.0,3,3,2,0,80,0,0,0,0,0,6,2009,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2880.0,6726.0,15694.0,3.0,1121.0,8294400.0,19370880.0,45198720.0,8640.0,3228480.0,45239076.0,105557844.0,20178.0,7539846.0,246301636.0,47082.0,17592974.0,9.0,3363.0,1256641.0,139000
2063,905107140,20,71.0,8197,3,3,2,6,5,1977,1977,148.0,3,3,3,0,1,0.0,1,0.0,660.0,660.0,5,4,0,0,1285,0.0,0.0,1,1,3,1,3,7,7,1,3,1977.0,2,2.0,528.0,3,3,2,138,0,0,0,0,0,0,4,2007,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3168.0,3960.0,17990.0,3.0,1285.0,10036224.0,12545280.0,56992320.0,9504.0,4070880.0,15681600.0,71240400.0,11880.0,5088600.0,323640100.0,53970.0,23117150.0,9.0,3855.0,1651225.0,143500
69,528458070,60,72.0,8640,3,3,2,7,5,2009,2009,0.0,3,4,3,1,6,24.0,1,0.0,732.0,756.0,5,4,783,0,1547,0.0,0.0,2,1,3,1,4,7,7,0,0,2009.0,1,2.0,614.0,3,3,2,169,45,0,0,0,0,0,6,2010,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3684.0,5292.0,24752.0,3.0,764.0,13571856.0,19495728.0,91186368.0,11052.0,2814576.0,28005264.0,130987584.0,15876.0,4043088.0,612661504.0,74256.0,18910528.0,9.0,2292.0,583696.0,215200
2062,905106150,20,109.0,8724,3,3,2,5,5,1968,1968,0.0,3,4,3,0,4,492.0,1,0.0,402.0,894.0,4,4,0,0,894,0.0,0.0,1,0,3,1,3,5,7,1,1,1968.0,3,2.0,450.0,3,3,2,0,0,0,0,0,0,0,5,2007,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2700.0,6258.0,11622.0,3.0,894.0,7290000.0,16896600.0,31379400.0,8100.0,2413800.0,39162564.0,72730476.0,18774.0,5594652.0,135070884.0,34866.0,10390068.0,9.0,2682.0,799236.0,129000
351,527131030,120,40.0,5664,2,3,2,8,5,2000,2000,0.0,3,4,3,0,6,1158.0,1,0.0,343.0,1501.0,5,4,0,0,1659,1.0,0.0,2,0,2,1,5,5,7,1,5,2000.0,3,2.0,499.0,3,3,2,212,59,0,0,0,0,0,10,2009,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2994.0,10507.0,29862.0,4.0,1659.0,8964036.0,31457958.0,89406828.0,11976.0,4967046.0,110397049.0,313760034.0,42028.0,17431113.0,891739044.0,119448.0,49541058.0,16.0,6636.0,2752281.0,278000
2393,528142010,60,103.0,12867,2,3,2,8,5,2005,2006,0.0,3,5,3,2,1,0.0,1,0.0,1209.0,1209.0,5,4,1044,0,2253,0.0,0.0,2,1,3,1,5,8,7,1,4,2005.0,3,2.0,575.0,3,3,2,243,142,0,0,0,0,0,7,2006,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3450.0,9672.0,40554.0,4.0,1209.0,11902500.0,33368400.0,139911300.0,13800.0,4171050.0,93547584.0,392238288.0,38688.0,11693448.0,1644626916.0,162216.0,49029786.0,16.0,4836.0,1461681.0,344133
12,527165230,20,0.0,7980,2,3,2,6,7,1992,2007,0.0,4,4,3,0,5,935.0,1,0.0,233.0,1168.0,5,4,0,0,1187,1.0,0.0,2,0,3,1,3,6,7,0,0,1992.0,3,2.0,420.0,3,3,2,483,21,0,0,0,0,500,3,2010,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2520.0,8176.0,18992.0,3.0,1187.0,6350400.0,20603520.0,47859840.0,7560.0,2991240.0,66846976.0,155278592.0,24528.0,9704912.0,360696064.0,56976.0,22543504.0,9.0,3561.0,1408969.0,185000
2339,527250040,190,100.0,34650,3,3,2,5,5,1955,1955,0.0,3,3,3,1,3,1056.0,1,0.0,0.0,1056.0,3,4,0,0,1056,1.0,0.0,1,0,3,1,3,5,7,0,0,1955.0,3,2.0,572.0,3,3,2,264,0,0,0,0,0,0,1,2006,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3432.0,6336.0,13728.0,3.0,1056.0,11778624.0,21745152.0,47114496.0,10296.0,3624192.0,40144896.0,86980608.0,19008.0,6690816.0,188457984.0,41184.0,14496768.0,9.0,3168.0,1115136.0,145000
624,535104120,20,92.0,10573,2,3,2,6,6,1961,1961,3.0,3,3,3,0,3,1312.0,1,0.0,141.0,1453.0,5,4,0,0,1453,1.0,0.0,2,0,3,1,3,6,7,1,3,1961.0,2,2.0,530.0,3,3,2,0,49,0,0,288,0,0,4,2009,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3180.0,8718.0,21795.0,3.0,1453.0,10112400.0,27723240.0,69308100.0,9540.0,4620540.0,76003524.0,190008810.0,26154.0,12667254.0,475022025.0,65385.0,31668135.0,9.0,4359.0,2111209.0,187500
86,532376160,20,65.0,8450,3,3,2,5,8,1965,2009,0.0,4,3,3,0,6,553.0,4,117.0,224.0,894.0,5,4,0,0,894,1.0,0.0,1,0,3,1,3,5,7,1,4,1973.0,1,1.0,336.0,3,3,2,416,144,0,0,0,0,0,4,2010,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016.0,5364.0,14304.0,3.0,894.0,4064256.0,10813824.0,28836864.0,6048.0,1802304.0,28772496.0,76726656.0,16092.0,4795416.0,204604416.0,42912.0,12787776.0,9.0,2682.0,799236.0,138500
1534,909277040,50,0.0,11700,2,3,4,5,6,1937,1995,0.0,3,3,3,0,4,606.0,1,0.0,336.0,942.0,5,4,673,0,1938,0.0,0.0,2,0,4,1,4,7,5,1,4,1937.0,1,1.0,240.0,3,3,2,0,40,0,0,0,0,0,7,2008,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1440.0,5652.0,29070.0,3.0,1265.0,2073600.0,8138880.0,41860800.0,4320.0,1821600.0,31945104.0,164303640.0,16956.0,7149780.0,845064900.0,87210.0,36773550.0,9.0,3795.0,1600225.0,198000
1957,535450190,50,60.0,8064,3,3,2,5,7,1949,2006,0.0,4,3,3,1,1,0.0,1,0.0,672.0,672.0,5,4,252,0,924,0.0,0.0,1,0,3,1,3,6,7,1,1,2003.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,2000,7,2007,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3456.0,4032.0,13860.0,3.0,672.0,11943936.0,13934592.0,47900160.0,10368.0,2322432.0,16257024.0,55883520.0,12096.0,2709504.0,192099600.0,41580.0,9313920.0,9.0,2016.0,451584.0,122900
380,527355150,20,80.0,9600,3,3,2,8,5,1981,1981,0.0,3,4,3,0,5,1104.0,1,0.0,1420.0,2524.0,3,4,0,0,2524,1.0,0.0,2,1,4,1,4,9,7,1,4,1981.0,3,2.0,542.0,3,3,2,474,120,0,0,0,0,0,7,2009,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3252.0,17668.0,42908.0,4.0,2524.0,10575504.0,57456336.0,139536816.0,13008.0,8208048.0,312158224.0,758098544.0,70672.0,44594032.0,1841096464.0,171632.0,108299792.0,16.0,10096.0,6370576.0,278000
2860,909276010,70,0.0,11435,2,3,4,8,7,1929,1950,0.0,3,4,3,0,1,0.0,1,0.0,792.0,792.0,2,4,725,0,1517,0.0,0.0,1,0,3,1,4,7,7,2,4,1931.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,6,2006,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2400.0,5544.0,28823.0,3.0,792.0,5760000.0,13305600.0,69175200.0,7200.0,1900800.0,30735936.0,159794712.0,16632.0,4390848.0,830765329.0,86469.0,22827816.0,9.0,2376.0,627264.0,230000
2517,533250130,120,30.0,9549,2,3,2,8,5,1995,1996,0.0,4,4,4,2,2,437.0,6,1057.0,0.0,1494.0,5,4,0,0,1494,1.0,0.0,1,1,2,1,5,6,7,1,4,1995.0,3,2.0,481.0,3,3,2,0,30,0,0,216,0,0,4,2006,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2886.0,11952.0,26892.0,4.0,1494.0,8328996.0,34493472.0,77610312.0,11544.0,4311684.0,142850304.0,321413184.0,47808.0,17856288.0,723179664.0,107568.0,40176648.0,16.0,5976.0,2232036.0,270000
